path_idx,pos_x,pos_y,heading,prediction,ground_truth,gazenet_20240325_combined,new_prediction,gazenet_20240319_01
181364,3.044531,-1.0784156,-0.004884454899833,-1.4162205457687378,0,-1.385873556137085,-1.385873556137085,-1.1426570415496826
181340,0.98349166,-2.9206665,-0.0037325426344416,-0.480070412158966,0,-0.118087314069271,-0.118087314069271,-0.26642245054244995
181362,2.9266896,-0.07737653,0.0003015904810363,-1.4864810705184937,0,-1.5492368936538696,-1.5492368936538696,-1.220889687538147
181338,0.9991349,-1.9343102,0.0003598209831809,-1.111706018447876,0,-0.8141680359840393,-0.8141680359840393,-0.708560049533844
181326,-0.009697234,-2.9300163,-0.009795989203269,0.5786166787147522,0,-0.1063054129481315,-0.1063054129481315,0.6523129940032959
181363,2.9795394,-0.4339329,0.0053940463794837,-1.665490746498108,0,-1.1930581331253052,-1.1930581331253052,-1.3136024475097656
181327,0.4258109,-0.061271522,0.0030126049997432,-2.356341600418091,0,-1.3663806915283203,-1.3663806915283203,-1.3749860525131226
181348,1.9854409,0.07517747,-0.0003770955312525,-1.900521159172058,0,-2.288539409637451,-2.288539409637451,-1.5762630701065063
181319,0.01778727,-0.023140933,-0.0006353213221901,-0.6741165518760681,0,-0.4430327117443084,-0.4430327117443084,-0.5761306881904602
181343,1.5731769,-0.93825537,-0.0005022375140431,-0.869208812713623,0,-1.042211651802063,-1.042211651802063,-0.7487819194793701
181332,0.51600075,-2.4356608,-0.008751324729614,-0.4705727696418762,0,-0.2824805080890655,-0.2824805080890655,-0.3830599784851074
181331,0.4840585,-1.926828,0.0007800937491371,-0.5731397271156311,0,-0.5590711236000061,-0.5590711236000061,-0.42908960580825806
181329,0.5594323,-0.9327836,0.0003217980522518,-0.6265990734100342,0,-0.7108213901519775,-0.7108213901519775,-0.5575264096260071
181324,0.039541576,-1.931029,-0.0007608195144017,-0.0240763910114765,0,-0.0278885941952466,-0.0278885941952466,-0.222996324300766
181323,0.018976059,-1.4308817,-0.000437665447742,-0.1644846796989441,0,-0.0061499965377151,-0.0061499965377151,-0.2578218877315521
